,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
224,225,44.11,east coast,evening,0.23,0.75,4,5,night owl,basketball,2,sophomore
224,225,0.7000000000000001,east coast,noon,0.0,0.7000000000000001,3,4,night owl,basketball,2,sophomore
224,225,9.86,east coast,noon,0.04,0.13,4,4,night owl,basketball,2,sophomore
224,225,9.69,east coast,noon,0.11,0.0,5,3,night owl,basketball,2,sophomore
224,225,17.14,east coast,noon,0.2,0.02,6,2,night owl,basketball,2,sophomore
224,225,38.57,west coast,noon,0.25,0.0,7,2,night owl,basketball,2,sophomore
224,225,14.37,west coast,noon,0.11,0.09,5,2,night owl,basketball,2,sophomore
224,225,0.94,west coast,noon,0.36,0.23,6,3,night owl,basketball,2,sophomore
224,225,21.74,west coast,noon,0.22,0.12,7,2,night owl,basketball,2,sophomore
224,225,34.31,west coast,noon,0.23,0.29,9,4,night owl,basketball,2,sophomore
